fecha;tendencia;precio_entrada;resultado;ganancia_usd
28/03/2025 9:40;alcista;107.786;SL;-10.0
28/03/2025 10:00;bajista;107.713;sin resultado;0.0
28/03/2025 10:20;alcista;107.756;SL;-10.0
28/03/2025 10:50;bajista;107.738;sin resultado;0.0
28/03/2025 11:25;alcista;107.711;sin resultado;0.0
28/03/2025 12:00;bajista;107.669;SL;-10.0
28/03/2025 12:20;alcista;107.719;TP;10.0
28/03/2025 13:40;bajista;108.033;SL;-10.0
28/03/2025 13:50;alcista;10.815;TP;10.0
28/03/2025 14:50;bajista;108.199;SL;-10.0
28/03/2025 15:00;alcista;108.315;TP;10.0
28/03/2025 15:45;bajista;108.277;sin resultado;0.0
28/03/2025 16:20;alcista;108.321;SL;-10.0
28/03/2025 16:40;bajista;108.274;TP;10.0
28/03/2025 17:35;alcista;108.257;SL;-10.0
28/03/2025 18:00;bajista;108.207;sin resultado;0.0
28/03/2025 18:30;alcista;108.252;sin resultado;0.0
28/03/2025 19:50;bajista;108.245;SL;-10.0
28/03/2025 20:05;alcista;108.267;sin resultado;0.0
28/03/2025 20:50;bajista;108.304;TP;10.0
30/03/2025 21:20;alcista;108.293;SL;-10.0
30/03/2025 21:30;bajista;108.218;TP;10.0
30/03/2025 22:30;alcista;108.148;TP;10.0
30/03/2025 23:15;bajista;108.196;SL;-10.0
30/03/2025 23:40;alcista;108.227;TP;10.0
31/03/2025 1:45;bajista;108.375;sin resultado;0.0
31/03/2025 2:20;alcista;108.353;TP;10.0
31/03/2025 2:55;bajista;108.404;sin resultado;0.0
31/03/2025 4:40;alcista;108.337;sin resultado;0.0
31/03/2025 5:00;bajista;10.832;SL;-10.0
31/03/2025 5:15;alcista;108.367;SL;-10.0
31/03/2025 5:55;bajista;108.343;SL;-10.0
31/03/2025 6:30;alcista;108.316;TP;10.0
31/03/2025 7:20;bajista;108.271;TP;10.0
31/03/2025 7:55;alcista;108.317;SL;-10.0
31/03/2025 8:10;bajista;108.226;TP;10.0
31/03/2025 8:40;alcista;108.221;sin resultado;0.0
31/03/2025 9:25;bajista;108.262;TP;10.0
31/03/2025 10:30;alcista;108.167;TP;10.0
31/03/2025 10:45;bajista;108.121;SL;-10.0
31/03/2025 10:50;alcista;108.172;TP;10.0
31/03/2025 11:25;bajista;108.184;sin resultado;0.0
31/03/2025 11:35;alcista;10.823;SL;-10.0
31/03/2025 11:55;bajista;108.198;TP;10.0
31/03/2025 13:10;alcista;108.127;SL;-10.0
31/03/2025 13:50;bajista;108.085;TP;10.0
31/03/2025 14:50;alcista;107.982;TP;10.0
31/03/2025 15:40;bajista;108.011;TP;10.0
31/03/2025 16:25;alcista;107.994;TP;10.0
31/03/2025 17:05;bajista;108.081;sin resultado;0.0
31/03/2025 17:20;alcista;108.147;sin resultado;0.0
31/03/2025 18:05;bajista;10.809;sin resultado;0.0
31/03/2025 18:35;alcista;108.145;sin resultado;0.0
31/03/2025 19:05;bajista;108.133;sin resultado;0.0
31/03/2025 19:20;alcista;108.154;sin resultado;0.0
31/03/2025 19:55;bajista;108.141;sin resultado;0.0
31/03/2025 20:50;alcista;108.169;sin resultado;0.0
31/03/2025 22:00;bajista;108.169;sin resultado;0.0
31/03/2025 22:50;alcista;10.818;sin resultado;0.0
31/03/2025 23:15;bajista;108.162;sin resultado;0.0
31/03/2025 23:40;alcista;108.181;sin resultado;0.0
1/04/2025 0:35;bajista;108.214;sin resultado;0.0
1/04/2025 0:55;alcista;108.253;sin resultado;0.0
1/04/2025 1:05;bajista;108.212;sin resultado;0.0
1/04/2025 1:20;alcista;108.252;sin resultado;0.0
1/04/2025 1:30;bajista;108.205;sin resultado;0.0
1/04/2025 2:05;alcista;108.218;sin resultado;0.0
1/04/2025 2:40;bajista;108.243;sin resultado;0.0
1/04/2025 3:30;alcista;10.827;sin resultado;0.0
1/04/2025 4:20;bajista;108.266;TP;10.0
1/04/2025 4:45;alcista;108.283;SL;-10.0
1/04/2025 4:55;bajista;108.251;TP;10.0
1/04/2025 6:50;alcista;108.097;SL;-10.0
1/04/2025 7:00;bajista;10.805;sin resultado;0.0
1/04/2025 7:10;alcista;108.109;SL;-10.0
1/04/2025 7:40;bajista;107.999;SL;-10.0
1/04/2025 8:05;alcista;108.066;TP;10.0
1/04/2025 9:35;bajista;108.188;TP;10.0
1/04/2025 10:25;alcista;108.055;SL;-10.0
1/04/2025 10:55;bajista;107.982;TP;10.0
1/04/2025 12:10;alcista;107.877;sin resultado;0.0
1/04/2025 12:50;bajista;107.852;SL;-10.0
1/04/2025 13:25;alcista;10.795;SL;-10.0
1/04/2025 13:50;bajista;107.889;SL;-10.0
1/04/2025 14:00;alcista;107.985;TP;10.0
1/04/2025 15:30;bajista;108.011;sin resultado;0.0
1/04/2025 16:30;alcista;107.991;sin resultado;0.0
1/04/2025 16:45;bajista;107.936;SL;-10.0
1/04/2025 16:55;alcista;107.997;sin resultado;0.0
1/04/2025 17:20;bajista;107.986;sin resultado;0.0
1/04/2025 19:10;alcista;10.789;sin resultado;0.0
1/04/2025 19:20;bajista;107.876;sin resultado;0.0
1/04/2025 19:25;alcista;107.894;sin resultado;0.0
1/04/2025 19:35;bajista;107.867;sin resultado;0.0
1/04/2025 19:55;alcista;107.898;TP;10.0
1/04/2025 20:25;bajista;107.893;SL;-10.0
1/04/2025 20:50;alcista;107.945;sin resultado;0.0
1/04/2025 21:15;bajista;107.893;SL;-10.0
1/04/2025 21:40;alcista;107.942;TP;10.0
1/04/2025 22:40;bajista;108.007;sin resultado;0.0
2/04/2025 0:25;alcista;107.918;sin resultado;0.0
2/04/2025 0:55;bajista;107.904;sin resultado;0.0
2/04/2025 1:35;alcista;107.891;TP;10.0
2/04/2025 2:45;bajista;107.944;sin resultado;0.0
2/04/2025 3:10;alcista;107.991;sin resultado;0.0
2/04/2025 3:30;bajista;107.977;sin resultado;0.0
2/04/2025 6:05;alcista;107.903;sin resultado;0.0
2/04/2025 6:30;bajista;107.921;TP;10.0
2/04/2025 6:55;alcista;107.929;SL;-10.0
2/04/2025 7:10;bajista;107.837;SL;-10.0
2/04/2025 7:30;alcista;107.873;TP;10.0
2/04/2025 9:25;bajista;107.974;SL;-10.0
2/04/2025 9:40;alcista;108.041;SL;-10.0
2/04/2025 10:05;bajista;10.796.999.999.999.900;TP;10.0
2/04/2025 10:50;alcista;107.952;TP;10.0
2/04/2025 12:15;bajista;108.006;SL;-10.0
2/04/2025 12:25;alcista;108.094;TP;10.0
2/04/2025 13:30;bajista;108.188;SL;-10.0
2/04/2025 13:50;alcista;108.238;TP;10.0
2/04/2025 14:15;bajista;10.822;SL;-10.0
2/04/2025 14:35;alcista;108.292;TP;10.0
2/04/2025 16:10;bajista;108.596;TP;10.0
2/04/2025 17:00;alcista;108.578;sin resultado;0.0
2/04/2025 17:55;bajista;108.518;sin resultado;0.0
2/04/2025 18:25;alcista;108.549;sin resultado;0.0
2/04/2025 18:55;bajista;108.541;sin resultado;0.0
2/04/2025 20:10;alcista;108.852;TP;10.0
2/04/2025 20:30;bajista;108.396;TP;10.0
2/04/2025 20:55;alcista;108.507;SL;-10.0
2/04/2025 21:20;bajista;108.153;SL;-10.0
2/04/2025 21:50;alcista;10.830.899.999.999.900;SL;-10.0
2/04/2025 22:15;bajista;108.129;SL;-10.0
2/04/2025 22:35;alcista;10.826;TP;10.0
3/04/2025 0:10;bajista;108.905;TP;10.0
3/04/2025 0:40;alcista;108.995;SL;-10.0
3/04/2025 1:00;bajista;108.883;SL;-10.0
3/04/2025 1:15;alcista;108.962;TP;10.0
3/04/2025 2:45;bajista;109.171;sin resultado;0.0
3/04/2025 3:20;alcista;109.162;sin resultado;0.0
3/04/2025 4:00;bajista;109.132;sin resultado;0.0
3/04/2025 4:30;alcista;109.133;TP;10.0
3/04/2025 4:45;bajista;10.909;SL;-10.0
3/04/2025 5:05;alcista;109.133;TP;10.0
3/04/2025 6:00;bajista;109.461;TP;10.0
3/04/2025 6:30;alcista;109.641;TP;10.0
3/04/2025 7:15;bajista;109.707;TP;10.0
3/04/2025 7:45;alcista;109.651;TP;10.0
3/04/2025 9:40;bajista;11.028;SL;-10.0
3/04/2025 9:50;alcista;11.034;TP;10.0
3/04/2025 10:30;bajista;110.773;TP;10.0
3/04/2025 11:30;alcista;110.785;SL;-10.0
3/04/2025 12:20;bajista;110.846;SL;-10.0
3/04/2025 12:40;alcista;11.091;TP;10.0
3/04/2025 12:55;bajista;110.816;SL;-10.0
3/04/2025 13:05;alcista;111.067;TP;10.0
3/04/2025 13:35;bajista;110.866;SL;-10.0
3/04/2025 14:10;alcista;110.981;SL;-10.0
3/04/2025 15:10;bajista;110.922;TP;10.0
3/04/2025 15:55;alcista;110.506;SL;-10.0
3/04/2025 16:10;bajista;110.491;TP;10.0
3/04/2025 16:40;alcista;110.404;SL;-10.0
3/04/2025 16:45;bajista;110.372;TP;10.0
3/04/2025 18:05;alcista;110.282;TP;10.0
3/04/2025 19:05;bajista;110.346;TP;10.0
3/04/2025 19:55;alcista;110.275;TP;10.0
3/04/2025 21:20;bajista;110.483;SL;-10.0
3/04/2025 21:35;alcista;11.050.200.000.000.000;TP;10.0
3/04/2025 22:50;bajista;110.612;TP;10.0
4/04/2025 0:35;alcista;110.484;TP;10.0
4/04/2025 2:55;bajista;110.632;SL;-10.0
4/04/2025 3:10;alcista;110.695;TP;10.0
4/04/2025 4:20;bajista;110.896;SL;-10.0
4/04/2025 5:00;alcista;110.931;TP;10.0
4/04/2025 5:35;bajista;110.839;TP;10.0
4/04/2025 8:25;alcista;110.062;SL;-10.0
4/04/2025 8:35;bajista;109.937;SL;-10.0
4/04/2025 10:10;alcista;109.869;TP;10.0
4/04/2025 10:45;bajista;110.337;TP;10.0
4/04/2025 11:05;alcista;110.461;TP;10.0
4/04/2025 11:55;bajista;110.601;TP;10.0
4/04/2025 12:20;alcista;110.796;SL;-10.0
4/04/2025 12:35;bajista;110.425;TP;10.0
4/04/2025 13:10;alcista;110.358;TP;10.0
4/04/2025 13:35;bajista;110.276;TP;10.0
4/04/2025 15:00;alcista;109.913;SL;-10.0
4/04/2025 16:15;bajista;109.868;TP;10.0
4/04/2025 17:45;alcista;109.519;SL;-10.0
4/04/2025 18:45;bajista;109.569;TP;10.0
4/04/2025 19:20;alcista;109.458;TP;10.0
4/04/2025 20:00;bajista;109.496;TP;10.0
4/04/2025 20:15;alcista;10.952;SL;-10.0
4/04/2025 20:20;bajista;10.937.000.000.000.000;SL;-10.0
4/04/2025 20:45;alcista;109.523;TP;10.0
6/04/2025 21:05;bajista;108.805;SL;-10.0
6/04/2025 21:25;alcista;10.891;TP;10.0
6/04/2025 22:40;bajista;109.803;SL;-10.0
6/04/2025 23:00;alcista;109.869;TP;10.0
6/04/2025 23:55;bajista;109.825;TP;10.0
7/04/2025 0:30;alcista;109.588;TP;10.0
7/04/2025 1:35;bajista;109.609;SL;-10.0
7/04/2025 1:40;alcista;10.974;SL;-10.0
7/04/2025 2:00;bajista;109.608;TP;10.0
7/04/2025 3:00;alcista;10.936;TP;10.0
7/04/2025 6:25;bajista;110.012;SL;-10.0
7/04/2025 6:45;alcista;110.188;SL;-10.0
7/04/2025 7:45;bajista;110.098;TP;10.0
7/04/2025 8:45;alcista;109.994;SL;-10.0
7/04/2025 9:05;bajista;109.869;TP;10.0
7/04/2025 10:00;alcista;109.689;TP;10.0
7/04/2025 10:45;bajista;1.097;TP;10.0
7/04/2025 11:50;alcista;109.641;SL;-10.0
7/04/2025 12:15;bajista;109.557;TP;10.0
7/04/2025 12:40;alcista;109.718;TP;10.0
7/04/2025 13:05;bajista;109.698;TP;10.0
7/04/2025 15:20;alcista;109.256;TP;10.0
7/04/2025 15:30;bajista;109.042;SL;-10.0
7/04/2025 15:50;alcista;109.171;SL;-10.0
7/04/2025 16:05;bajista;109.091;SL;-10.0
7/04/2025 16:20;alcista;109.199;SL;-10.0
7/04/2025 16:40;bajista;109.091;SL;-10.0
7/04/2025 16:50;alcista;109.229;TP;10.0
7/04/2025 18:20;bajista;109.271;SL;-10.0
7/04/2025 18:35;alcista;109.388;SL;-10.0
7/04/2025 18:45;bajista;109.269;SL;-10.0
7/04/2025 19:20;alcista;109.395;SL;-10.0
7/04/2025 19:55;bajista;10.916;TP;10.0
7/04/2025 20:55;alcista;109.066;sin resultado;0.0
7/04/2025 21:05;bajista;109.037;SL;-10.0
7/04/2025 21:20;alcista;10.907.499.999.999.900;TP;10.0
7/04/2025 22:20;bajista;109.099;sin resultado;0.0
7/04/2025 22:30;alcista;10.913.599.999.999.900;sin resultado;0.0
7/04/2025 23:05;bajista;109.158;SL;-10.0
7/04/2025 23:45;alcista;109.162;TP;10.0
8/04/2025 2:55;bajista;109.711;TP;10.0
8/04/2025 4:05;alcista;109.662;TP;10.0
8/04/2025 4:40;bajista;109.727;TP;10.0
8/04/2025 6:00;alcista;109.718;TP;10.0
8/04/2025 7:00;bajista;109.733;TP;10.0
8/04/2025 8:15;alcista;109.426;SL;-10.0
8/04/2025 8:50;bajista;109.358;TP;10.0
8/04/2025 9:50;alcista;109.269;SL;-10.0
8/04/2025 10:10;bajista;10.917;SL;-10.0
8/04/2025 10:20;alcista;109.242;TP;10.0
8/04/2025 10:55;bajista;109.276;SL;-10.0
8/04/2025 11:10;alcista;109.389;SL;-10.0
8/04/2025 11:35;bajista;109.269;SL;-10.0
8/04/2025 11:50;alcista;109.378;TP;10.0
8/04/2025 12:50;bajista;109.534;TP;10.0
8/04/2025 13:25;alcista;109.548;SL;-10.0
8/04/2025 13:30;bajista;109.414;TP;10.0
8/04/2025 15:20;alcista;109.104;SL;-10.0
8/04/2025 17:35;bajista;109.304;SL;-10.0
8/04/2025 18:05;alcista;109.408;TP;10.0
8/04/2025 18:45;bajista;109.495;SL;-10.0
8/04/2025 19:00;alcista;109.606;TP;10.0
8/04/2025 19:30;bajista;10.968;TP;10.0
8/04/2025 20:05;alcista;10.961.400.000.000.000;SL;-10.0
8/04/2025 20:10;bajista;109.533;TP;10.0
8/04/2025 20:45;alcista;10.951;sin resultado;0.0
8/04/2025 21:10;bajista;109.493;SL;-10.0
8/04/2025 21:30;alcista;109.524;TP;10.0
8/04/2025 22:55;bajista;109.681;SL;-10.0
8/04/2025 23:00;alcista;10.976;sin resultado;0.0
8/04/2025 23:55;bajista;109.776;SL;-10.0
9/04/2025 0:20;alcista;109.894;TP;10.0
9/04/2025 1:50;bajista;110.193;sin resultado;0.0
9/04/2025 3:00;alcista;110.201;TP;10.0
9/04/2025 3:45;bajista;110.171;SL;-10.0
9/04/2025 4:05;alcista;110.358;TP;10.0
9/04/2025 4:45;bajista;110.509;SL;-10.0
9/04/2025 4:50;alcista;110.602;SL;-10.0
9/04/2025 5:05;bajista;110.492;TP;10.0
9/04/2025 5:45;alcista;11.054.599.999.999.900;TP;10.0
9/04/2025 6:15;bajista;110.513;SL;-10.0
9/04/2025 6:30;alcista;110.637;SL;-10.0
9/04/2025 7:10;bajista;110.587;TP;10.0
9/04/2025 8:20;alcista;110.168;TP;10.0
9/04/2025 10:20;bajista;110.276;SL;-10.0
9/04/2025 10:40;alcista;110.396;TP;10.0
9/04/2025 11:50;bajista;11.036;SL;-10.0
9/04/2025 12:10;alcista;1.105;TP;10.0
9/04/2025 13:00;bajista;110.659;SL;-10.0
9/04/2025 13:20;alcista;110.786;SL;-10.0
9/04/2025 13:30;bajista;110.601;TP;10.0
9/04/2025 15:00;alcista;11.043;TP;10.0
9/04/2025 15:45;bajista;110.531;TP;10.0
9/04/2025 16:35;alcista;110.369;SL;-10.0
9/04/2025 16:50;bajista;11.024;TP;10.0
9/04/2025 17:40;alcista;110.031;TP;10.0
9/04/2025 18:00;bajista;109.444;TP;10.0
9/04/2025 18:30;alcista;109.577;TP;10.0
9/04/2025 19:10;bajista;109.586;SL;-10.0
9/04/2025 20:10;alcista;10.947;TP;10.0
9/04/2025 21:50;bajista;10.949.200.000.000.000;SL;-10.0
9/04/2025 22:00;alcista;109.595;SL;-10.0
9/04/2025 22:50;bajista;109.556;TP;10.0
9/04/2025 23:55;alcista;109.511;TP;10.0
10/04/2025 1:10;bajista;109.811;TP;10.0
10/04/2025 1:20;alcista;109.854;SL;-10.0
10/04/2025 1:30;bajista;109.801;TP;10.0
10/04/2025 2:25;alcista;109.674;TP;10.0
10/04/2025 2:40;bajista;109.643;SL;-10.0
10/04/2025 2:55;alcista;109.718;TP;10.0
10/04/2025 3:35;bajista;109.796;sin resultado;0.0
10/04/2025 4:20;alcista;109.834;sin resultado;0.0
10/04/2025 4:40;bajista;10.979.700.000.000.000;SL;-10.0
10/04/2025 5:05;alcista;109.829;TP;10.0
10/04/2025 5:50;bajista;109.815;TP;10.0
10/04/2025 6:40;alcista;10.977.999.999.999.900;SL;-10.0
10/04/2025 6:50;bajista;109.647;SL;-10.0
10/04/2025 6:55;alcista;109.829;SL;-10.0
10/04/2025 9:35;bajista;110.414;SL;-10.0
10/04/2025 9:50;alcista;110.486;TP;10.0
10/04/2025 11:20;bajista;110.724;SL;-10.0
10/04/2025 12:00;alcista;110.753;TP;10.0
10/04/2025 12:50;bajista;111.097;TP;10.0
10/04/2025 13:15;alcista;111.193;TP;10.0
10/04/2025 16:00;bajista;111.883;TP;10.0
10/04/2025 16:20;alcista;112.001;SL;-10.0
10/04/2025 16:30;bajista;111.836;SL;-10.0
10/04/2025 16:50;alcista;111.996;SL;-10.0
10/04/2025 17:00;bajista;111.838;TP;10.0
10/04/2025 17:30;alcista;11.191.200.000.000.000;TP;10.0
10/04/2025 18:55;bajista;112.153;TP;10.0
10/04/2025 19:40;alcista;111.745;TP;10.0
10/04/2025 20:15;bajista;111.936;TP;10.0
10/04/2025 20:50;alcista;112.016;SL;-10.0
10/04/2025 21:25;bajista;111.877;SL;-10.0
10/04/2025 21:50;alcista;111.946;SL;-10.0
10/04/2025 21:55;bajista;111.822;SL;-10.0
10/04/2025 22:00;alcista;112.031;TP;10.0
10/04/2025 23:15;bajista;112.173;SL;-10.0
10/04/2025 23:25;alcista;112.288;TP;10.0
11/04/2025 0:50;bajista;113.076;TP;10.0
11/04/2025 1:25;alcista;113.117;SL;-10.0
11/04/2025 1:45;bajista;112.894;SL;-10.0
11/04/2025 2:00;alcista;113.163;SL;-10.0
11/04/2025 2:30;bajista;113.053;TP;10.0
11/04/2025 3:05;alcista;113.073;TP;10.0
11/04/2025 4:05;bajista;113.267;TP;10.0
11/04/2025 4:45;alcista;113.228;SL;-10.0
11/04/2025 5:00;bajista;113.037;TP;10.0
11/04/2025 5:20;alcista;113.038;SL;-10.0
11/04/2025 5:25;bajista;113.005;TP;10.0
11/04/2025 6:40;alcista;112.646;TP;10.0
11/04/2025 9:05;bajista;113.961;TP;10.0
11/04/2025 9:45;alcista;114.123;SL;-10.0
11/04/2025 9:55;bajista;113.855;TP;10.0
11/04/2025 11:05;alcista;113.586;SL;-10.0
11/04/2025 11:40;bajista;113.367;SL;-10.0
11/04/2025 12:15;alcista;113.598;SL;-10.0
11/04/2025 13:35;bajista;11.344.400.000.000.000;SL;-10.0
11/04/2025 14:05;alcista;113.709;TP;10.0
11/04/2025 14:30;bajista;113.461;SL;-10.0
11/04/2025 15:45;alcista;113.407;SL;-10.0
11/04/2025 16:00;bajista;113.181;TP;10.0
11/04/2025 16:40;alcista;112.945;TP;10.0
11/04/2025 17:25;bajista;113.111;SL;-10.0
11/04/2025 17:35;alcista;113.251;SL;-10.0
11/04/2025 17:45;bajista;113.057;TP;10.0
11/04/2025 18:25;alcista;113.098;TP;10.0
11/04/2025 18:50;bajista;113.062;SL;-10.0
11/04/2025 19:00;alcista;113.182;TP;10.0
13/04/2025 21:05;bajista;113.152;SL;-10.0
13/04/2025 21:25;alcista;113.201;TP;10.0
13/04/2025 21:35;bajista;113.189;SL;-10.0
13/04/2025 22:00;alcista;113.289;TP;10.0
13/04/2025 22:50;bajista;113.357;TP;10.0
13/04/2025 23:15;alcista;113.378;SL;-10.0
13/04/2025 23:25;bajista;113.284;SL;-10.0
13/04/2025 23:40;alcista;113.399;TP;10.0
14/04/2025 0:45;bajista;11.356.600.000.000.000;SL;-10.0
14/04/2025 1:00;alcista;113.701;TP;10.0
14/04/2025 1:50;bajista;113.866;SL;-10.0
14/04/2025 2:10;alcista;11.400.000.000.000.000;SL;-10.0
14/04/2025 2:25;bajista;113.892;TP;10.0
14/04/2025 3:55;alcista;113.716;TP;10.0
14/04/2025 4:40;bajista;113.717;TP;10.0
14/04/2025 5:25;alcista;113.777;SL;-10.0
14/04/2025 7:10;bajista;114.095;TP;10.0
14/04/2025 8:15;alcista;114.055;SL;-10.0
14/04/2025 8:35;bajista;11.386;SL;-10.0
14/04/2025 9:00;alcista;113.995;SL;-10.0
14/04/2025 9:30;bajista;113.944;TP;10.0
14/04/2025 10:30;alcista;113.874;TP;10.0
14/04/2025 11:55;bajista;113.838;TP;10.0
14/04/2025 13:40;alcista;113.248;TP;10.0
14/04/2025 14:00;bajista;113.222;SL;-10.0
14/04/2025 14:05;alcista;113.284;TP;10.0
14/04/2025 15:20;bajista;11.359;SL;-10.0
14/04/2025 15:45;alcista;113.769;SL;-10.0
14/04/2025 15:50;bajista;113.626;TP;10.0
14/04/2025 17:10;alcista;113.427;SL;-10.0
14/04/2025 17:45;bajista;1.133;SL;-10.0
14/04/2025 18:00;alcista;113.476;sin resultado;0.0
14/04/2025 18:40;bajista;113.449;SL;-10.0
14/04/2025 18:55;alcista;113.544;TP;10.0
14/04/2025 20:00;bajista;113.499;sin resultado;0.0
14/04/2025 21:25;alcista;113.467;TP;10.0
14/04/2025 21:55;bajista;11.351.499.999.999.900;sin resultado;0.0
14/04/2025 22:00;alcista;113.586;SL;-10.0
14/04/2025 22:05;bajista;1.135;sin resultado;0.0
14/04/2025 22:30;alcista;113.569;SL;-10.0
14/04/2025 23:00;bajista;113.485;TP;10.0
15/04/2025 0:55;alcista;113.286;SL;-10.0
15/04/2025 1:35;bajista;113.165;SL;-10.0
15/04/2025 1:55;alcista;113.244;TP;10.0
15/04/2025 4:00;bajista;113.451;SL;-10.0
15/04/2025 4:20;alcista;113.534;TP;10.0
15/04/2025 5:05;bajista;113.562;SL;-10.0
15/04/2025 5:15;alcista;113.644;SL;-10.0
15/04/2025 5:25;bajista;113.571;TP;10.0
15/04/2025 7:15;alcista;113.472;SL;-10.0
15/04/2025 8:35;bajista;11.356.600.000.000.000;TP;10.0
15/04/2025 9:35;alcista;113.492;SL;-10.0
15/04/2025 9:45;bajista;113.387;SL;-10.0
15/04/2025 10:15;alcista;11.343;SL;-10.0
15/04/2025 10:20;bajista;11.339;SL;-10.0
15/04/2025 10:25;alcista;11.345.399.999.999.900;SL;-10.0
15/04/2025 10:30;bajista;11.341.700.000.000.000;TP;10.0
15/04/2025 10:55;alcista;113.445;SL;-10.0
15/04/2025 11:10;bajista;113.364;TP;10.0
15/04/2025 12:10;alcista;11.335;SL;-10.0
15/04/2025 12:35;bajista;113.244;SL;-10.0
15/04/2025 13:35;alcista;11.317.599.999.999.900;TP;10.0
15/04/2025 14:05;bajista;112.995;TP;10.0
15/04/2025 14:30;alcista;113.195;SL;-10.0
15/04/2025 15:15;bajista;113.126;TP;10.0
15/04/2025 16:50;alcista;112.772;SL;-10.0
15/04/2025 17:45;bajista;112.769;TP;10.0
15/04/2025 18:25;alcista;112.753;TP;10.0
15/04/2025 18:35;bajista;112.689;SL;-10.0
15/04/2025 18:55;alcista;112.734;TP;10.0
15/04/2025 19:55;bajista;112.823;sin resultado;0.0
15/04/2025 20:25;alcista;112.875;SL;-10.0
